26/07/24 02:42:18,?,?
26/07/24 02:42:19,164.991,159.992
26/07/24 02:42:20,172.787,161.801
26/07/24 02:42:21,178.968,173.969
26/07/24 02:42:22,180.049,173.047
26/07/24 02:42:23,178.985,171.986
26/07/24 02:42:24,177.981,171.982
26/07/24 02:42:25,181.028,174.027
26/07/24 02:42:26,180.000,174.000
26/07/24 02:42:27,180.009,175.009
26/07/24 02:42:28,180.989,175.989
26/07/24 02:42:29,181.003,177.003
26/07/24 02:42:30,181.218,178.214
26/07/24 02:42:31,180.997,176.997
26/07/24 02:42:32,180.782,177.786
26/07/24 02:42:33,180.981,176.982
26/07/24 02:42:34,181.024,178.024
26/07/24 02:42:35,180.952,176.953
26/07/24 02:42:36,182.040,175.039
26/07/24 02:42:37,178.958,173.959
26/07/24 02:42:38,179.319,166.571
26/07/24 02:42:39,179.809,170.089
26/07/24 02:42:40,179.704,173.747
26/07/24 02:42:41,179.300,172.248
26/07/24 02:42:42,179.001,172.001
26/07/24 02:42:43,178.315,171.780
26/07/24 02:42:44,180.869,173.333
26/07/24 02:42:45,179.001,175.001
26/07/24 02:42:46,179.984,176.984
26/07/24 02:42:47,181.235,178.231
26/07/24 02:42:48,169.790,158.803
26/07/24 02:42:49,181.994,178.994
26/07/24 02:42:50,182.000,179.000
26/07/24 02:42:51,182.009,174.009
26/07/24 02:42:52,181.999,174.999
26/07/24 02:42:53,180.005,178.005
26/07/24 02:42:54,177.994,171.994
26/07/24 02:42:55,181.228,176.222
26/07/24 02:42:56,181.981,177.982
26/07/24 02:42:57,181.786,178.790
26/07/24 02:42:58,181.998,178.998
26/07/24 02:42:59,182.009,179.009
26/07/24 02:43:00,182.377,178.412
26/07/24 02:43:01,182.232,178.014
26/07/24 02:43:02,181.421,177.694
26/07/24 02:43:03,181.793,178.796
26/07/24 02:43:04,181.701,175.743
26/07/24 02:43:05,184.262,164.124
26/07/24 02:43:06,182.066,165.060
26/07/24 02:43:07,180.999,178.999
26/07/24 02:43:08,182.233,179.229
26/07/24 02:43:09,183.002,179.024
26/07/24 02:43:10,181.769,178.757
26/07/24 02:43:11,182.563,178.573
26/07/24 02:43:12,183.430,179.421
26/07/24 02:43:13,174.208,162.193
26/07/24 02:43:14,101.004,80.003
26/07/24 02:43:15,99.972,69.981
26/07/24 02:43:16,106.978,67.986
26/07/24 02:43:17,91.026,88.025
26/07/24 02:43:18,103.007,103.007
26/07/24 02:43:19,75.998,69.998
26/07/24 02:43:20,76.006,69.006
26/07/24 02:43:21,77.990,60.993
26/07/24 02:43:22,93.007,61.004
26/07/24 02:43:23,92.987,73.989
